"APPLICATION #",FORM_NUMBER,FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,CONTRACTORPHONE,COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION,,
#200808290458,4,2008/08/29,2009/05/04,ISSUED,9,2009/11/04,12000,12000,HOSPITAL,,,,628,14,2333,,BUCHANAN,ST,,,"J S",HACKLEY,5109402610,"J S HACKLEY ARCHITECTURAL SIGNAGE",ALPINE,WY,HAYWARD,CA,94545-0000,,,"ERECT A NON-ELECTRIC  GROUND  SINGLE FACED SIGN.",,
#200809020558,3,2008/09/02,2009/05/08,ISSUED,9,2010/05/08,105000,105000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3600,16,3950,,20TH,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD NEW SUNROOM AND ROOF DECK WITH SPIRAL STAIRCASE ACCESS TO ROOF OF EXISTING RESIDENCE.",,
#200809040799,3,2008/09/04,2009/05/21,ISSUED,9,2010/05/21,20000,94569,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7254,11,63,,SPRINGFIELD,DR,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"1)REMODELING & REAR ADDTION OF A S.F.D. 2)RELOCATE EXTG BATH  LAUNDRY  FAMILY ROOM ON THE 1ST FLOOR; ADD ONE BATH AND WALKING CLOSET ON 2ND FLOOR. 3) ELECTRICAL AND PLUMBING UNDER SEPERATE PERMIT",,
#200809121460,3,2008/09/12,2009/05/11,ISSUED,9,2010/05/11,50000,90000,CLINICS-MEDIC/DENTAL,1,CLINICS-MEDIC/DENTAL,1,2695,14,586,,CASTRO,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ENLARGE (E) OFFICE SPACE AT REAR FACADE BY EXTENDING INTO THE REAR YARD AT THE 1ST FLOOR. ADD NEW EXAM ROOM  OFFICE & NEW REAR STAIR ACCESS TO (E) REAR YARD. REMODEL (E) RESTROOM. REBUILD & EXPAND   REAR DECK ABOVE NEW CONDITIONED SPACE W/NEW STAIR TO THE (E) REAR YARD. ADD NEW WNDW & DOOR AT REAR.",,
#200809151594,3,2008/09/15,2009/05/18,ISSUED,9,2010/05/18,115000,115000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4273,18,1331,,FLORIDA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD 240SF HORIZONTAL ADDITION TO THE EX. BLDG IN THE REAR. LEAGALIZE & REMODEL EX. KITCHEN ON THE GRD FL. REMODEL THE KITCHEN ON THE 2ND FLOOR.",,
#200809151656,3,2008/09/15,2009/05/21,ISSUED,9,2011/05/21,175000,430000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,0439A,39,71,,RICO,WY,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION AND INTERIOR RENOVATION TO GROUND FLOOR AND 2ND FL. OF A 2 STORY RESIDENCE  INCLUDING A NEW MASTER BEDROOM AND BATH ON GR. FL. NEW STAIRS  KITCHEN REMODEL & RELOCATION OF (E) 2ND FL. BATHROOM  EXISTING EAST & WEST LIGHT WELLS TO BE INFILLED.",,
#200809192138,6,2008/09/19,2009/05/05,ISSUED,9,2010/05/05,65000,65000,CHURCH,0,,,1460,15,420,,29TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"DEMOLITION OF ONE STORY CHURCH.",,
#200809292923,8,2008/09/29,2009/05/22,ISSUED,9,2009/11/22,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3105A,20,50,,"SAN ANDREAS",WY,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ADD DECK TO REAR OF HOUSE",,
#200810023262,3,2008/10/02,2009/05/14,ISSUED,9,2010/05/14,105000,120000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1884,39,1550,,39TH,AV,,,JIM,FERGUS,4156065432,"JIM FERGUS CONSTRUCTION",36TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"NEW 2 STORY REAR YARD ADDITION. REMODEL EXISTING BATHROOM @ 2ND FLOOR  PROVIDE NEW BATHROOM AND STUDY AT 1ST FLOOR.",,
#200810073530,3,2008/10/07,2009/05/06,ISSUED,9,2010/05/06,50000,68900,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6048,10,2774,,"SAN BRUNO",AV,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"HORIZONTAL TWO STORY ADDITION AT REAR OF BUILDING.",,
#200810073608,3,2008/10/07,2009/05/15,ISSUED,9,2010/05/15,80000,502416,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2197,1,2101,,20TH,AV,,,PETER,ISKANDAR,4152975185,"SF TWIN BOYS CORP. DBA MASTER BUILDERS",MITCHELL,ST,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"REMODEL 2 KITCHEN  REMODEL 4 BATHROOMS  ADD 2 1/2 BATH TO EACH UNIT. RE-PARTITION INTERIOR WALLS. CHANGE WINDOW WITH DOUBLE PANE REPLACEMENT. REMOVE UNUSED CURB CUT ON 20TH AVE",,
#200810073608,3,2008/10/07,2009/05/15,ISSUED,9,2010/05/15,80000,502416,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2197,1,2105,,20TH,AV,,,PETER,ISKANDAR,4152975185,"SF TWIN BOYS CORP. DBA MASTER BUILDERS",MITCHELL,ST,"SOUTH SAN FRANCISCO",CA,94080-0000,,,"REMODEL 2 KITCHEN  REMODEL 4 BATHROOMS  ADD 2 1/2 BATH TO EACH UNIT. RE-PARTITION INTERIOR WALLS. CHANGE WINDOW WITH DOUBLE PANE REPLACEMENT. REMOVE UNUSED CURB CUT ON 20TH AVE",,
#200810144163,3,2008/10/14,2009/05/04,ISSUED,9,2009/11/04,15000,25000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1830,13,1453,,23RD,AV,,,KEN,NGUYEN,4157249585,"LIBERTY CONSTRUCTION",TOCOLOMA,AV,"SAN FRANCISCO",CA,94134,,,"COMPLY WITH 200871769: LEGALIZE EXISTING FULL BATH ON SECOND FL AS SHOWN ON PLANS  ADD A STORAGE ROOM ON GROUND FLOOR. HORIZONTAL AND VERTICAL ADDITION. TO COMPLY W/ NOV #200871769  DATE 9/08/2008. OTHER ITEMS SEPARATE PERMIT.",,
#200810164342,3,2008/10/16,2009/05/22,ISSUED,9,2009/11/22,8000,40000,"RETAIL SALES",8,"RETAIL SALES",8,6084,26,4727,,MISSION,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REVISION TO PA 200804169889  ADA RESTROOM RELOCATED DUE TO SLOPING NOT ABLE TO MEET ADA REQUIR'T  NEW MEN'S RM & LADY'S RM ARE DESIGN FOR WHEELCHAIR ADA RESTRM  REMOVE 2 EXIST COLUMNS & INSTALL 2 NEW STEEL FRAMES FOR SUPPORT  REPLACE MEZZANINE FL JOISTS  NEW HVAC SYSTEM & LIGHTING.",,
#200810224817,3,2008/10/22,2009/05/13,ISSUED,9,2010/05/13,60000,60000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,563,37,2320,,BROADWAY,*,,,"BRYAN ROBERT MICHELSEN",,4154017080,"BRYAN MICHELSEN CONSTRUCTION","FAIR OAKS",ST,"SAN FRANCISCO",CA,94110-0000,,,"EXPANSION OF KITCHEN  KITCHEN & BATH REMODEL  DEMO CONST OF 1ST FL INT WALLS  INSTALL NEW WINDOWS & DOORS  DEMO & INSTALL NEW DOOR & WINDOWS AT 2ND FL. DEMO OF WALL & CONST NEW FOREXPANSION OF KITCHEN & STORAGE.",,
#200810234945,3,2008/10/23,2009/05/28,ISSUED,9,2009/11/28,12000,12000,"RETAIL SALES",,"RETAIL SALES",,311,5,660,,MARKET,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"1ST FLOOR - REPLACING EXISTING STOREFRONT ENTRY SYSTEM W/ NEW POWER OPENING DOOR & NEW GLAZING.",,
#200810305534,3,2008/10/30,2009/05/29,ISSUED,9,2010/05/29,30000,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1604,006A,3940,,CABRILLO,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CONSTRUCTION OF A NEW ROOF DECK AT ROOF OF (E) BLDG; CONSTRUCTION OF ROOF LEVEL STAIR ENCLOSURE TO ACCOMMODATE EXTENDING THE (E) STAIR FROM (E) UPPER LEVEL TO ROOF. NO REAR EXTENSION OR ALTERATION  NO FRONT EXTENSION OR ALTERATION  NO WORK @ GROUND FLOOR  NO WORK @ (E) UPPER LEVEL APART FROM STAIR.",,
#200810315600,2,2008/10/31,2009/05/04,ISSUED,9,2010/05/04,170000,170000,,,"1 FAMILY DWELLING",1,2802,8,690,,DOUGLASS,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"ERECT A SINGLE FAMILY UNIT IN REAR YARD...BUILDING TO BE SPRINKLERED UNDER SEPARTE PERMIT. (REAR UNIT)",,
#200811076133,3,2008/11/07,2009/05/29,ISSUED,9,2011/05/29,275000,325000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6506,10,412,,JERSEY,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL & VERTICAL ADDITION  1ST FL: REMOVE 2 COLUMNS/REPLACE W/ NEW. 2ND FL: REMODEL KITCHEN & BATHRM  ADD NEW STAIR TO 3RD FL  EXPAND DECK @ REAR & ADD BARRIER WALL. 3RD FL: ADD 3RD FLOOR ADDITION INCLUDING MASTER BEDRM & BATH  GUEST & BATH  2 LIGHTWELLS AND STAIR.FULL SEISMIC UPGRADE.",,
#200811136475,3,2008/11/13,2009/05/19,ISSUED,9,2010/05/19,185000,185000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1141,9,3118,,TURK,BL,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION AT REAR. CONVERT REAR PORTION OF (E) GARAGE TO BE HABITABLE SPACE  NEW BATHROOM & FAMILY ROOM.  NEW INTERIOR STAIRS  BATHROOM REMODEL @ 2ND FLOOR  KITCHEN REMODEL. DECK ADDITION AT REAR (LESS THAN 30"" ABOVE GRADE).",,
#200811186814,3,2008/11/18,2009/05/01,ISSUED,9,2011/05/01,500000,500000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,7555,12,384,,SUSSEX,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDTION TO COMPLETE RENOVATION OF EXTG HOUSE INCLUDING NW ROOF WITH SKYLIHGT NEW PLATFORM AT REAR YARD TO REPLACE EXTG NW BATHROOM. COMPLETE RENOVATION OF KITCHEN. NEW WINDOWS & DOOR  ENLARGEMENT OF EXTG GARAGE DOOR AND REPLACEMENT/RELOCATION/GARAGE WNDW  1 GARAGE DOOR",,
#200811217085,3,2008/11/21,2009/05/14,ISSUED,9,2010/05/14,75000,104000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5649,25,137,,ANDERSON,ST,,,,,,,,,,,,,,"1)ALTERATION OF EXTG BASEMENT TO LEGALIZE BATHROOM  AND CREATE HABITABLE SPACE  415 SQ.FT..2)HORIZONTAL ADDITION AT REAR OF BASEMENT LEVEL  185 SQ. FT. 3) NEW BASEMENT WINDOWS AT STREET FACADE AND AT ADDITION. 3) STRUCTURAL WORK AT FOUNDATION & STAIRS.",,
#200811217114,3,2008/11/21,2009/05/28,ISSUED,9,2010/05/28,60000,60000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,5618,16,144,,ELSIE,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION  SECOND FLOOR WORK INCLUDES: REPLACE (E) WINDOWS @ DEM AREA & REMOVE (E) CHIMNEY. THIRD FLOOR WORK INCLUDES: (E) BATHROOM CONVERTED TO A WALK-IN CLOSET  (E) CLOSET CONVERTED TO VANITY AREA & NEW MASTER BATHROOM ADDITION TO BE ADDED ON NE SIDE OF (E) MASTER BEDROOM.",,
#200812027564,3,2008/12/02,2009/05/13,ISSUED,9,2010/05/13,90000,150000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,6561,18,4370,,"CESAR CHAVEZ",ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW REAR DECK AND LANDING AT REAR  ADDITIONS INTO EAST/WEST LIGHTWELLS  ALTER 2ND FL KITCHEN  BATH  RELOCATE STAIRWAY NEW REAR SLIDING DOOR/WNDW. GR FL FULL BATH  BEDROOM STUDY  HALL  REPLACE  E WINDOWS W/INSULATED.",,
#200812027580,3,2008/12/02,2009/05/05,ISSUED,9,2010/05/05,175000,290000,"RETAIL SALES",0,CLINICS-MEDIC/DENTAL,0,3537,1,100,,CHURCH,ST,,,"TREVOR D ROBBINS",,4154562590,"ROBBINS CONSTRUCTION INC DBA TREVOR D RO",4TH,ST,"SAN RAFAEL",CA,94901-0000,,,"WORK @ # 100 CHURCH STREET ONLY. MODIFY AN (E) GROUND FLOOR RETAIL SPACE TO INCORPORATE (N) PHARMACY & HEALTHCARE CLINIC  (N) UNISEX RESTRM  (N) CEILING SYSTEM & LIGHTING  (N) RAMP  (N) CEILING HEIGHT PARTITIONS  ELECTRICAL & MECHANICAL MODIFICATIONS & FINISHES.",,
#200812027580,3,2008/12/02,2009/05/05,ISSUED,9,2010/05/05,175000,290000,"RETAIL SALES",0,CLINICS-MEDIC/DENTAL,0,3537,1,401,,DUBOCE,AV,,,"TREVOR D ROBBINS",,4154562590,"ROBBINS CONSTRUCTION INC DBA TREVOR D RO",4TH,ST,"SAN RAFAEL",CA,94901-0000,,,"WORK @ # 100 CHURCH STREET ONLY. MODIFY AN (E) GROUND FLOOR RETAIL SPACE TO INCORPORATE (N) PHARMACY & HEALTHCARE CLINIC  (N) UNISEX RESTRM  (N) CEILING SYSTEM & LIGHTING  (N) RAMP  (N) CEILING HEIGHT PARTITIONS  ELECTRICAL & MECHANICAL MODIFICATIONS & FINISHES.",,
#200812088005,3,2008/12/08,2009/05/13,ISSUED,9,2009/11/13,4800,7000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,864,16,70,,CARMELITA,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"CONVERT EXISTING FLAT TOP ROOF TO NEW ROOF TOP DECK.",,
#200812088016,8,2008/12/08,2009/05/29,ISSUED,9,2009/09/29,1,1,OFFICE,0,OFFICE,0,306,007A,450,,GEARY,ST,,,"HENRY KARNILOWICZ",,4156217533,"OCCIDENTAL EXPRESS **SEE NOTE***",HOWARD,ST,"SAN FRANCISCO",CA,94103-2806,,,"COMPLYING WITH AB-056 DISABILITY ACCESS COMPLIANCE  NO WORK ON THIS PERMIT.",,
#200812158461,3,2008/12/15,2009/05/28,ISSUED,9,2010/05/28,100000,100000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,1404,3,311,,29TH,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"HORIZONTAL ADDITION   ADDITION OF STUDY ROOM ON GARAGE LEVEL  STUDY ROOM & ITS ROOF ON FIRST FLOOR LEVEL  RELOCATION OF REAR STAIRCASE.",,
#200812188781,3,2008/12/18,2009/05/04,ISSUED,9,2010/05/04,40000,50000,"FOOD/BEVERAGE HNDLNG",1,"FOOD/BEVERAGE HNDLNG",1,3962,7,302,,POTRERO,AV,,,PATRICK,HEMINGWAY,5107871148,STEVENS-HEMINGWAY-STEVENS,02ND,AV,CROCKETT,CA,94525-0000,,,"CONSISTS OF AN INTERIOR REMODEL FOR INSTALL OF NEW BEVERAGE EQUIPMENT IN CUSTOMER SERVICE & DRIVE-THRU WINDOW AREAS  THE PROJECT IS LARGELY CASE WORK & EQUIPMENT W/ VERY LITTLE WALL OR PARTITION WORK.",,
#200812188782,3,2008/12/18,2009/05/04,ISSUED,9,2010/05/04,40000,40000,"FOOD/BEVERAGE HNDLNG",1,"FOOD/BEVERAGE HNDLNG",1,5598,29,345,,"BAY SHORE",BL,,,PATRICK,HEMINGWAY,5107871148,STEVENS-HEMINGWAY-STEVENS,02ND,AV,CROCKETT,CA,94525-0000,,,"INTERIOR REMODEL FOR INSTALLATION OF NEW BEVERAGE EQUIPMENT IN CUSTOMER SERVICE AND DRIVE THRU WINDOW AREAS. PROJECT IS LARGELY CASEWORK AND EQUIPMENT WITH VERY LITTLE WALL OR PARTITION WORK.",,
#200812188785,3,2008/12/18,2009/05/04,ISSUED,9,2010/05/04,35000,35000,"FOOD/BEVERAGE HNDLNG",1,"FOOD/BEVERAGE HNDLNG",1,5413,17,5411,,03RD,ST,,,PATRICK,HEMINGWAY,5107871148,STEVENS-HEMINGWAY-STEVENS,02ND,AV,CROCKETT,CA,94525-0000,,,"SCOPE OF WORK CONSISTS OF AN INTERIOR REMOCEL FOR INSTALLATION OF NEW BEVERAGE EQUIPMENT WITH VERY LITTLE WALL OR PARTITION WORK IN CUSTOMER SERVICE AND DRIVE THROUGH WINDOW AREAS . PROJECT IS LARGELY CASEWORK .",,
#200812198833,3,2008/12/19,2009/05/19,ISSUED,9,2010/05/19,175000,218000,"RETAIL SALES",0,"RETAIL SALES",0,7295,21,3251,,20TH,AV,,,"HOORIZON RETAIL CONST INC",,2626386000,"HORIZON RETAIL CONSTRUCTION INC","S. GREEN BAY RD",,RACINE,WI,53406-0000,,,"SUITE 247: T.I.(REMODEL) NO STRUCTURAL. REUSE ELECTRIC SERVICE HVAC TOILET. REUSE PATH PARTITIONS. NEW WALL FINISHES/LIGHTING/FLOORING/SOME CEILING.",,
#200812198928,3,2008/12/19,2009/05/27,ISSUED,9,2010/05/27,75000,75000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2828,15,4454,,24TH,ST,,,FRANK,GHORBAN,5105309000,"BEST VALUE HOME IMPROVEMENTS",GRAND,AV,OAKLAND,CA,94610-0000,,,"REMODEL KITCHEN AND ADD DINING ROOM AT REAR KITCHEN WALL.",,
#200812198934,3,2008/12/19,2009/05/19,ISSUED,9,2009/11/19,10000,15000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6654,59,363,,30TH,ST,,,"JIA YUAN CHEN",,4156403946,"KEN'S GENERAL CONSTRUCTION CO","GRANADA AVE",,"SAN FRANCISCO",CA,94112-0000,,,"HORIZONTALADDITION AT SOUTH (REAR YARD) OF BUILDING W/ ROOF DECK.THIS IS A HORIZONTAL ADDITON ONLY.",,
#200812198934,3,2008/12/19,2009/05/19,ISSUED,9,2009/11/19,10000,15000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,6654,59,365,,30TH,ST,,,"JIA YUAN CHEN",,4156403946,"KEN'S GENERAL CONSTRUCTION CO","GRANADA AVE",,"SAN FRANCISCO",CA,94112-0000,,,"HORIZONTALADDITION AT SOUTH (REAR YARD) OF BUILDING W/ ROOF DECK.THIS IS A HORIZONTAL ADDITON ONLY.",,
#200812239129,3,2008/12/23,2009/05/26,ISSUED,9,2009/11/26,25000,25000,APARTMENTS,4,APARTMENTS,4,572,26,1445,,VALLEJO,ST,1445,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"THE ADDITION OF A STAIR & STAIR LANDING AT THE REAR OF PROPERTY LEADING FROM LEVEL 2 DOWN 1 LEVEL TO REAR YARD. REPLACE WIDNOW WITH ACCESS DOOR TO NEW STAIR. LIFE SAFETY UNDER SEPERATE PERMIT.",,
#200812239147,3,2008/12/23,2009/05/14,ISSUED,9,2010/05/14,90000,90000,SCHOOL,0,SCHOOL,0,1054,35,1520,,LYON,ST,,,JEFF,MOROSO,6506388018,"MOROSO CONSTRUCTION INC",PAGE,ST,"SAN FRANCISCO",CA,94102-0000,,,"REAR FACADE  NEW STOREFRONT  ENVELOPE ALTERATIONS.",,
#200812239148,3,2008/12/23,2009/05/14,ISSUED,9,2011/05/14,810000,810000,SCHOOL,0,SCHOOL,0,1054,35,2869,,BUSH,ST,,,JEFF,MOROSO,6506388018,"MOROSO CONSTRUCTION INC",PAGE,ST,"SAN FRANCISCO",CA,94102-0000,,,"GUT RENOVATION OF EXISTING STRUCTURE  NEW FOUNDATION  NEW ELECTRICAL  NEW GAS  NEW PLUMBING  RE-ROOF  LANDSCAPE  RE-GRADE SITE  NEW RETAINING WALLS  NEW DECKS  NEW FENCES.",,
#200812249176,3,2008/12/24,2009/05/29,ISSUED,9,2011/05/29,310000,310000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,3049,4,428,,"YERBA BUENA",AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"NEW HORIZONTAL ADDITION AT LOWER AND 1ST LEVEL TO INCLUDE NEW FAMILY ROOM  LAUNDRY ROOM  SECONDARY ENTRY  RECONFIGURE INTERIOR STAIR FROM GROUND LEVEL. EXISTING KITCHEN TO BE RECONFIGURED. NEW EXTERIOR PATIO AT REAR ACCESSED BY DOOR. NEW SKYLIGHT OVER STAIR.",,
#200812299250,3,2008/12/29,2009/05/29,ISSUED,9,2009/09/29,1,1,"RETAIL SALES",,"RETAIL SALES",,131,26,419,,COLUMBUS,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"APPLICATION TO LEGALIZE PREMISES AS RETAIL STORE FOR SALES OF COFFEE MACHINES  INTERNET AND COMMUNITY MEETING SPACE FOR USE FOR NEIGHBORHOOD FUNCTIONS. TO COMPLY WITH NOV#:200338891. NO MECHANICAL WORK. NOV 200338891/CES.",,
#200812309364,3,2008/12/30,2009/05/13,ISSUED,9,2010/05/13,120000,144559.57,"1 FAMILY DWELLING",1,"2 FAMILY DWELLING",2,6090,15,599,,NAPLES,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"Proposed new unit at ground level of existing single family home. All work to be performed within existing boundary of the building.",,
#200812319390,3,2008/12/31,2009/05/22,ISSUED,9,2009/11/22,8000,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2782,23,501,,DELLBROOK,AV,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"RESPONSE TO VIOLATION #200559248  DATED 4-8-05 TO LEGALIZE AND COMPLETE UNPERMITTED WORK",,
#200901059508,3,2009/01/05,2009/05/12,ISSUED,9,2010/05/12,100000,100000,OFFICE,0,OFFICE,0,3794,10,123,,TOWNSEND,ST,,,CHARLES,RUSCIANO,4083608500,"RUSCIANO CONSTRUCTION INC.",AIELLO,DR,"SAN JOSE",CA,95111-0000,,,"INSTALL NEW MICROTURBINE (NEW CAPSTONE C65) ON ROOF. CONNECT TO EXTG BOILER SYSTEM AND (HHWS) SYSTEM.  INSTALL NEW PUMP AND RADIATOR TO SERVE MICROTURBINE. ELECTRICAL/PLUMBING ON SEPARATE PERMIT.",,
#200901069607,3,2009/01/06,2009/05/27,ISSUED,9,2009/11/27,25000,20000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2775,46,4225,,22ND,ST,,,"JONATHAN RICHARD",CUNHA,4158680647,"FUSION BUILDING COMPANY","P O BOX 657",,BOLINAS,CA,94924-0000,,,"INSTALL NEW DECK AND LOW PODIUM IN REAR YARD  REPLACE EXTG WNDWS ON REAR (SOUTH) ELEVATION WITH NEW DOOR AND WNDWS.DECK OF REDWOOD. NOTE: REDUCTION IN SCOPE OF WORK FROM ORIGINAL SUBMITTAL.",,
#200901130120,8,2009/01/13,2009/05/29,ISSUED,9,2010/05/29,300000,300000,CLINICS-MEDIC/DENTAL,,CLINICS-MEDIC/DENTAL,,159,46,1490,,MASON,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"BARRIER REMOVAL - ACCESSIBILITY IMPROVEMENT  WIDEN DOORS  REMODEL 3 TOILET ROOMS  REMODEL COUNTERS  DOOR HARDWARE REPLACEMENT  NEW ADA DRINKING FOUNTAINS  LOWER ELEVATOR CONTROL AND NEW SIGNAGE.",,
#200901130131,3,2009/01/13,2009/05/11,ISSUED,9,2010/05/11,80000,140000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,4098,11,656,,ARKANSAS,ST,,,MARIO,SARMENTO,4158614683,"MARIO SARMENTO",OAK,ST,"SAN FRANCISCO",CA,94102-0000,,,"NEW GARAGE  REBUILD (E) ENTRY STAIRS  NEW BATHROOM IN (E) WORKPLACE",,
#200901150274,8,2009/01/15,2009/05/01,ISSUED,9,2010/05/01,250000,250000,"RETAIL SALES",0,"RETAIL SALES",0,6635,55,3350,,MISSION,ST,,,DONALD,ANDERSON,5104308404,"ERIC F ANDERSON INC","PO BOX 2076",*,"SAN LEANDRO",CA,94577,,,"ADD A PEDESTRIAN PATH FR 29TH ST. TO ENTRY  CHANGE VEHICULAR TRAFFIC TO ONE-WAY ON ACCESS TO 29TH ST. RESEAL & RESTRIPE PARKING. ADA UPGRADES TO PARKING  CURB CUTS & PATH OF TRAVEL FROM MISSION ST. PAINT EXTERIOR.",,
#200901220596,3,2009/01/22,2009/05/19,ISSUED,9,2010/05/19,75000,215000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,953,2,2715,,SCOTT,ST,,,UNDECIDED,UNDECIDED,,UNDECIDED,UNDECIDED,,UNDECIDED,CA,00000-0000,,,"REMODEL 2 BATHROOMS  ADD 2 FLAT SKYLIGHTS  REPLACE 8 WINDOWS  REPLACE INTERIOR STAIR ON 2ND AND 3RD FLOORS  ADD POCKET DOORS AT KITCHEN  REFACE GARAGE  REPLACE GARAGE DOORS  ADD CLOSETS  N CABINETRY",,
#200901220628,4,2009/01/22,2009/05/21,ISSUED,9,2009/09/21,1000,1000,"RETAIL SALES",0,,,6635,55,3350,,MISSION,ST,,,"WARREN LAMBERT",,6502559182,"PACIFIC NEON COMPANY","PO BOX 15100",*,SACRAMENTO,CA,95851,,,"ERECT A ELECTRIC  DOUBLE FACED  DIRECT SIGN.",,
