"APPLICATION #","FORM_  NUMBER",FILE_DATE,STATUS_DATE,STATUS,STATUS_CODE,EXPIRATION_DATE,"ESTIMATED COST","REVISED COST","EXISTING USE","EXISTING UNITS","PROPOSED USE","PROPOSED UNITS","PLAN SETS",BLOCK,LOT,STREET_NUMBER,STREET_NUMBER_SFX,AVS_STREET_NAME,AVS_STREET_SFX,UNIT,UNIT_SFX,FIRST_NAME,LAST_NAME,"CONTRACTOR PHONE",COMPANY_NAME,STREET,STREET_SUFFIX,CITY,STATE,ZIP_CODE,CONTACT_NAME,CONTACT_PHONE,DESCRIPTION
#201006305702,3,2010/06/30,2011/03/23,ISSUED,9,2011/09/23,20000,23715,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,6479,5,234,,POPE,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"TO COMPLY WITH COMPLAINT# 201040699. 1 STORY HORIZONTAL ADDITION TO REAR OF THE (E) BUILDING. TOTAL ADDITON AREA APPROX 153.37 SQ. FT. REMOVED 1 (E) BEDROOM ON (E) 2ND FLOOR. ADD 1 FAMILY ROOM ON PROPOSED 2ND FLOOR."
#201007096274,3,2010/07/09,2011/03/23,ISSUED,9,2012/03/23,100000,100000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,0466A,59,40,,TOLEDO,WY,,,MATT,MALONEY,4157601704,"MATT MALONEY CONSTRUCTION",28TH,AV,"SAN FRANCISCO",CA,94116-0000,,,"ADDITION OF AN OPEN AIR EXTERIOR ROOF TERRACE OF APPROX 500 SQ. FT. A NEW INTERIOR STAIR CONNECTING THE 3RD FLOOR UNIT TO THE ROOF TERRACE WILL FACILITATE ACCESS & EGRESS & WILL BE HOUSE IN NE ENCLOSED ROOF CUPOLA OF APPROX 71 SQ. FT. AN OUTDOOR KITCHEN IS INCLUDED IN THE PROJECT."
#201007206984,3,2010/07/20,2011/03/14,ISSUED,9,2012/03/14,30000,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,3114,26,150,,RIDGEWOOD,AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"1 STORY HORIZONTAL ADDITION @ REAR OF BUILDING WITH STAIR CASE. COMPLY WITH COMPLAINT# 200921622."
#201007207045,8,2010/07/20,2011/03/21,ISSUED,9,2011/09/21,15000,15000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,3269,2,83,,WESTGATE,DR,,,"BRAD D. DORAN",,4155100467,"DORAN CONSTRUCTION & DESIGN","EDNA ST",,"SAN FRANCISCO",CA,94112-0000,,,"Repair sidewalk as req'd by city  citation #939509. Repave driveway (no change in elevation or dimension. less than 200 s.f.) re-stucco facade (skim-coat) (n) window @ front of house. repair dry-rot @ stair. re-roof front of roof."
#201007217137,8,2010/07/21,2011/03/11,ISSUED,9,2011/07/11,500,500,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,6579,20,370,,27TH,ST,,,FRANK,LAU,4159996971,"FRANK LAU CONSTRUCTION CO",VIENNA,ST,"SAN FRANCISCO",CA,94112-0000,,,"REVISION TO APPL #201006164658: LENGTHEN BEAM AT UPPER UNIT ONLY."
#201007237366,8,2010/07/23,2011/03/31,ISSUED,9,2011/07/31,5000,15000,APARTMENTS,6,APARTMENTS,6,2,1053,32,2729,,BUSH,ST,0,,"SIDNEY C.",SHUM,4158108110,"SHUM'S CONSTRUCTION",VIENNA,ST,"SAN FRANCISCO",CA,94112],,,"REVISION TO PA#201005122256 TO: 1.AT THE FAMILY ROOM OF THE 5 UNITS-RELOCATE BATHROOM & W/D  AND REMOVE WALK IN; 2.REPLACE ALL EXTERIOR WINDOWS IN SIZE AND LOCATION @SIDE & REAR TO VINYL WINDOWS. ALL OTHER DETAILS FOLLOW PA#201005122256"
#201007237366,8,2010/07/23,2011/03/31,ISSUED,9,2011/07/31,5000,15000,APARTMENTS,6,APARTMENTS,6,2,1053,32,2733,,BUSH,ST,,,"SIDNEY C.",SHUM,4158108110,"SHUM'S CONSTRUCTION",VIENNA,ST,"SAN FRANCISCO",CA,94112],,,"REVISION TO PA#201005122256 TO: 1.AT THE FAMILY ROOM OF THE 5 UNITS-RELOCATE BATHROOM & W/D  AND REMOVE WALK IN; 2.REPLACE ALL EXTERIOR WINDOWS IN SIZE AND LOCATION @SIDE & REAR TO VINYL WINDOWS. ALL OTHER DETAILS FOLLOW PA#201005122256"
#201007237366,8,2010/07/23,2011/03/31,ISSUED,9,2011/07/31,5000,15000,APARTMENTS,6,APARTMENTS,6,2,1053,32,2735,,BUSH,ST,,,"SIDNEY C.",SHUM,4158108110,"SHUM'S CONSTRUCTION",VIENNA,ST,"SAN FRANCISCO",CA,94112],,,"REVISION TO PA#201005122256 TO: 1.AT THE FAMILY ROOM OF THE 5 UNITS-RELOCATE BATHROOM & W/D  AND REMOVE WALK IN; 2.REPLACE ALL EXTERIOR WINDOWS IN SIZE AND LOCATION @SIDE & REAR TO VINYL WINDOWS. ALL OTHER DETAILS FOLLOW PA#201005122256"
#201007237366,8,2010/07/23,2011/03/31,ISSUED,9,2011/07/31,5000,15000,APARTMENTS,6,APARTMENTS,6,2,1053,32,2737,,BUSH,ST,,,"SIDNEY C.",SHUM,4158108110,"SHUM'S CONSTRUCTION",VIENNA,ST,"SAN FRANCISCO",CA,94112],,,"REVISION TO PA#201005122256 TO: 1.AT THE FAMILY ROOM OF THE 5 UNITS-RELOCATE BATHROOM & W/D  AND REMOVE WALK IN; 2.REPLACE ALL EXTERIOR WINDOWS IN SIZE AND LOCATION @SIDE & REAR TO VINYL WINDOWS. ALL OTHER DETAILS FOLLOW PA#201005122256"
#201007237366,8,2010/07/23,2011/03/31,ISSUED,9,2011/07/31,5000,15000,APARTMENTS,6,APARTMENTS,6,2,1053,32,2739,,BUSH,ST,0,,"SIDNEY C.",SHUM,4158108110,"SHUM'S CONSTRUCTION",VIENNA,ST,"SAN FRANCISCO",CA,94112],,,"REVISION TO PA#201005122256 TO: 1.AT THE FAMILY ROOM OF THE 5 UNITS-RELOCATE BATHROOM & W/D  AND REMOVE WALK IN; 2.REPLACE ALL EXTERIOR WINDOWS IN SIZE AND LOCATION @SIDE & REAR TO VINYL WINDOWS. ALL OTHER DETAILS FOLLOW PA#201005122256"
#201008027917,3,2010/08/02,2011/03/28,ISSUED,9,2012/03/28,300000,300000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,8,0439A,33,424,,AVILA,ST,,,"HENRY KARNILOWICZ",,4156217533,"OCCIDENTAL EXPRESS",HOWARD,ST,"SAN FRANCISCO",CA,94103-2806,,,"311/SITE PERMIT-ADDITIONS @ REAR ON ALL LEVELS + @ SIDE LOT LINES ON BOTH SIDES TO INFILL (E) RECESSED EXTERIOR AREAS. NEW INSULATED WINDOWS + DOORS THROUGHTOUT (CHAD WOOD) RELOCATE (2) NEW STAIRS  FURNACE + WATER HEATER. CLAIM BREEZE WAY. RELOCATE GARAGE DOOR TO F.O HOUSE REMODEL 2 FULL BATHS..."
#201008048100,3,2010/08/04,2011/03/23,ISSUED,9,2012/03/23,40000,115690,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,8,7006,28,426,,ARCH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"COMPLY TO NOV#201055452  LEGALIZE EXISTING 2 STORY REAR HORIZONTAL ADDITION."
#201008068275,3,2010/08/06,2011/03/14,ISSUED,9,2012/03/14,65000,65000,OFFICE,,OFFICE,,2,3708,57,555,,MARKET,ST,,,GARY,BAUER,7079383212,"C C C S INC.",24TH,ST,SACRAMENTO,CA,95822-2002,,,"INSTALLATION OF AN UNMANNED TELECOMMUNICATIONS FACILITY  CONSISTING OF EQUIPMENT CABINETS INSTALLED WITHIN AN (E) ROOM ON THE 21ST FLOOR  AND ANTENNAS MOUNTED ON THE ROOF."
#201008098339,3,2010/08/09,2011/03/22,ISSUED,9,2012/03/22,125000,125000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,8,1759,34,1350,,05TH,AV,,,"ISAIAH K PUN",,6507994677,"4 AND 5 CONSTRUCTION  INC",YOSEMITE,AV,"SAN FRANCISCO",CA,94124-0000,,,"DEMOLITION OF ONE STORY PORTION @ REAR. ADDITION OF 2 STORY @ REAR  MINOR INTERIOR REMODEL. ADDITION INCLUDES DECK OVER 1ST FLOOR ROOF. MEP under separate permit."
#201008128680,8,2010/08/12,2011/03/04,ISSUED,9,2011/07/04,4500,33600,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,3585,001A,620,,CHURCH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"legalize (e0 bedroom and bath room in the  1st floor. No changes to elec. and plumbing."
#201008138748,3,2010/08/13,2011/03/29,ISSUED,9,2012/03/29,195797,195797,"POWER PLANT",,"POWER PLANT",,2,3701,53,66,,08TH,ST,,,VICTORIA,FENTON,4156423000,"METROPOLITAN ELECTRIC",03RD,ST,"SAN FRANCISCO",CA,94107,,,"MODIFICATION TO E UNMANNED TELECOMMUNICATION FACILITY CONSISTING OF ADDING NEW 12X20 LIGHT WEIGHT SHELTER ON ROOF. SWAP E EQUIPMENT INCLUDING E OMNI ANTENNAS AND ADD 12 N ANTENNS ON ROOF PAINTED TO MATCH E BUILDING"
#201008189024,3,2010/08/18,2011/03/04,ISSUED,9,2012/03/04,125000,216076,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,8,1410,41,6139,,CALIFORNIA,ST,,,"LESTER JOE",VOLLMER,4153286736,"VOLLMER CONSTRUCTION COMPANY","SAN MARIN",DR,NOVATO,CA,94945-0000,,,"REAR ADDITIONS AND INTERIOR REMODELING. 339 SQUARE FOOT INCREASE OF HABITABLE SPACE."
#201008199183,3,2010/08/19,2011/03/07,ISSUED,9,2013/03/07,390000,390000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,8,1008,25,3365,,CLAY,ST,,,"RICHARD C.",KNIGHT,4158971627,"RICHARD KNIGHT IV CONSTRUCTION",FERRIS,DR,NOVATO,CA,94945-0000,,,"7'-8"" ADD'N TO REAR OF RESD @ 1ST&2ND/FLS.NO EXT'R WK SCHEDULED FOR FRONT HALF OF(E)RES.INTERIOR RENOV@LAUNDRY STAIRS  BATH&KITCHEN.CONSTRUCT 3/FL MSTR SUITE ADDITION 1000 SQ FT@REAR OF RESD SET BACK APPROX17'-2""FR(E)FRT ELEV. REMOVE(E)DECKS@REAR OF 1ST&2ND/FL CONSTR NEW DECKS@EXPANDED 1ST&/2ND/FLS."
#201008209227,3,2010/08/20,2011/03/24,ISSUED,9,2012/03/24,40000,60000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,4013,4,514,,UTAH,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"NEW 7.5' X 8' DORMER REAR OF BUILDING; INSTALL BATH IN DORMER; NEW 6'X 7' WOOD DECK 2ND LEVEL; NEW STEEL REAR STAIR FROM 1ST TO GROUND"
#201008309865,3,2010/08/30,2011/03/01,ISSUED,9,2011/09/01,10000,10000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,2085,42,1826,,GREAT,HY,,,"THOMAS LEYDEN",,6505445071,"THOMAS LEYDEN",9TH,AV,"SAN MATEO",CA,94401-0000,,,"ADDITION OF A 78 SQ. FT. 2ND FLOOR DECK."
#201009019984,3,2010/09/01,2011/03/15,ISSUED,9,2012/03/15,85000,85000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,8,6915,35,38,,LEGION,CT,,,OWNER,,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"REMODEL & HORIZONTAL EXTENSION TO THE SIDE. ENLARGE (E)1/FL AREA TO INCL 1 PLAYROOM&1 BATHROOM. REMODEL 2/FL. CONSTRUCT NEW ADDITIONAL BLDG FOR STAIRCASE & MASTER BEDROOM. RECONSTRUCT THE ROOF."
#201009080424,8,2010/09/08,2011/03/17,ISSUED,9,2011/07/17,5000,5000,APARTMENTS,3,APARTMENTS,3,2,106,65,280,,UNION,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"COMPLY W/N.O.V.#201031519 - LEGALIZE EXISTING 3/4 HR FIRE RATED WINDOWS W/QUICK-RESPONSE TYPE SPRINKLER HEAD. CLOSE UP ANY VENTS ON THE PROPERTY LINE."
#201009080469,3,2010/09/08,2011/03/17,ISSUED,9,2011/09/17,9000,9000,"TOURIST HOTEL/MOTEL",21,"TOURIST HOTEL/MOTEL",21,2,1806,37,4211,,JUDAH,ST,0,,PEGGY,SMITH,7072942051,"NORCAL COMMUNICATIONS & CONSTRUCTION INC",SWEETBRIAR,DR,NAPA,CA,94558-0000,,,"INSTALLATION OF TOWER MOUNTED AMPLIFIERS AT (E) T-MOBILE WIRELESS TELECOMMUNICATIONS SITE."
#201009130752,3,2010/09/13,2011/03/07,ISSUED,9,2011/09/07,20000,20000,OFFICE,,OFFICE,,2,260,1,425,,CALIFORNIA,ST,0,,"CHARLOTTE ANDERSON",,5102330257,"PARK PLACE CONTRACTORS","SOUTH 12TH ST",,RICHMOND,CA,94804,,,"ADD 2 NEW ANTENNAS ON NEW MOUNT ON ROOF.  ADD NEW BATTERY RACH WITH 24 BATTERIES AND REPLACE 3 EXISTING CABINETS WITH NEW INSIDE EXISTING VERIZON EQUIPMENT ROOM."
#201009130754,3,2010/09/13,2011/03/17,ISSUED,9,2011/09/17,9000,9000,APARTMENTS,10,APARTMENTS,10,2,1709,15,4000,,IRVING,ST,,,PEGGY,SMITH,7072942051,"NORCAL COMMUNICATIONS & CONSTRUCTION INC",SWEETBRIAR,DR,NAPA,CA,94558-0000,,,"INSTALLATION OF TOWER MOUNTED AMPLIFIERS AT AN EXISTING LEGAL T-MOBILE FACILITY.  REF #200603307886"
#201009140825,3,2010/09/14,2011/03/17,ISSUED,9,2011/09/17,9000,9000,CHURCH,0,CHURCH,0,2,2888A,1,501,,"LAGUNA HONDA",BL,,,PEGGY,SMITH,7072942051,"NORCAL COMMUNICATIONS & CONSTRUCTION INC",SWEETBRIAR,DR,NAPA,CA,94558-0000,,,"INSTALLATION OF TOWER-MOUNTED AMPLIFIERS @ AN (E) LEGAL T-MOBILE FACILITY."
#201009150938,3,2010/09/15,2011/03/17,ISSUED,9,2011/09/17,9000,9000,"RETAIL SALES",21,"RETAIL SALES",21,2,859,25,493,,HAIGHT,ST,,,PEGGY,SMITH,7072942051,"NORCAL COMMUNICATIONS & CONSTRUCTION INC",SWEETBRIAR,DR,NAPA,CA,94558-0000,,,"INSTALL TOWER-MOUNTED AMPLIFIERS AT AN EXISTING LEGAL T-MOBILE FACILITY."
#201009201166,3,2010/09/20,2011/03/21,ISSUED,9,2011/09/21,8000,8000,"RETAIL SALES",162,"HEALTH STUDIOS & GYM",162,8,3727,204,1166,A,HOWARD,ST,,,DAVID,CLAHAN,5104183817,"CLAHAN ROOFING","SACRAMENTO ST",,BERKELEY,CA,94702-0000,,,"CHANGE OF USE FROM PREVIOUSLY UNOCCUPIED GROUND FLOOR SPACE  (RETAIL)  WITHIN (E) BLDG TO EXPAND THE (E) JIU JITSU STUDIO NEW OPENING BETWEEN THE TWO SPACES."
#201009221403,8,2010/09/22,2011/03/02,ISSUED,9,2012/03/02,250000,250000,"FOOD/BEVERAGE HNDLNG",0,"FOOD/BEVERAGE HNDLNG",0,2,11,8,333,,JEFFERSON,ST,,,DEBI,HOFFMAN,9169230333,"TRI-QUEST BUILDERS & DEVELOPERS INC","GRASS VALLEY HWY 200",,AUBURN,CA,95603-0000,,,"GROUND FLOOR-TI FOR NEW B OCCUPANCY RESTAURANT (CHIPOLTE) ON GR FL OF ANCHORAGE MALL FIRE PROTECTION AND HOOD SUPPRESSION SYSTEM UNDER SEPARATE PERMIT"
#201009221412,3,2010/09/22,2011/03/17,ISSUED,9,2011/09/17,9000,9000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,1821,1,2701,,JUDAH,ST,,,PEGGY,SMITH,7072942051,"NORCAL COMMUNICATIONS & CONSTRUCTION INC",SWEETBRIAR,DR,NAPA,CA,94558-0000,,,"INSTALL TOWER-MOUNTED AMPLIFIERS AT AN EXISTING LEGAL T-MOBILE FACILITY."
#201009221414,3,2010/09/22,2011/03/17,ISSUED,9,2011/09/17,9000,9000,APARTMENTS,8,APARTMENTS,8,2,2831,5,4100,,24TH,ST,,,PEGGY,SMITH,7072942051,"NORCAL COMMUNICATIONS & CONSTRUCTION INC",SWEETBRIAR,DR,NAPA,CA,94558-0000,,,"INSTALL TOWER-MOUNTED AMPLIFIERS AT AN EXISTING LEGAL T-MOBILE FACILITY."
#201009281776,3,2010/09/28,2011/03/17,ISSUED,9,2011/09/17,9000,9000,OFFICE,0,OFFICE,0,2,3754,34,1099,,FOLSOM,ST,,,PEGGY,SMITH,7072942051,"NORCAL COMMUNICATIONS & CONSTRUCTION INC",SWEETBRIAR,DR,NAPA,CA,94558-0000,,,"INSTALLATION OF TOWER-MOUNTED AMPLIFIERS AT AN EXISTING LEGAL T-MOBILE FACILTY."
#201009291859,3,2010/09/29,2011/03/17,ISSUED,9,2011/09/17,9000,9000,CHURCH,,CHURCH,,2,1790,010G,3030,,JUDAH,ST,,,PEGGY,SMITH,7072942051,"NORCAL COMMUNICATIONS & CONSTRUCTION INC",SWEETBRIAR,DR,NAPA,CA,94558-0000,,,"INSTALLATION OF TOWER-MOUNTED AMPLIFIERS AT AN EXISTING LEGAL T-MOBILE FACILITY."
#201009291862,3,2010/09/29,2011/03/17,ISSUED,9,2011/09/17,9000,9000,OFFICE,3,OFFICE,3,2,1617,032A,706,,28TH,AV,,,PEGGY,SMITH,7072942051,"NORCAL COMMUNICATIONS & CONSTRUCTION INC",SWEETBRIAR,DR,NAPA,CA,94558-0000,,,"INSTALLATION OF TOWER-MOUNTED AMPLIFIERS AT AN EXISTING LEGAL T-MOBILE FACILITY."
#201009291894,3,2010/09/29,2011/03/25,ISSUED,9,2012/03/25,30000,94045,"RETAIL SALES",,"RETAIL SALES",,8,3544,65,2095,,MARKET,ST,,,,,,,,,,,,,,"REMODEL INTERIOR TENANT IMPROVEMENT TO THE GROUND FLOOR COMMERCIAL SPACE. T.I. FOR MEDICAL CANNABIS DISPENSARY (MCD). MCD SHALL ONLY BE A DISPENSARY & NO ON SITE SMOKING OR CONSUMPTION OF FOOD WILL BE ALLOWED. ACCESSIBILITY UPGRADES TO THE ENTRY & TOILET ROOM. MINOR ELECTRICAL & PLUMBING INCLUDED."
#201009301972,3,2010/09/30,2011/03/22,ISSUED,9,2013/03/22,450000,450000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,8,995,21,3527,,WASHINGTON,ST,,,DANNY,BERNARDINI,4155637550,"UPSCALE CONSTRUCTION INC",UNION,ST,"SAN FRANCISCO",CA,94123,,,"ADD REAR ADDITION AT THE 1ST FLOOR. ENCLOSE DECK AT 2ND FLOOR REAR. ADD INTERIOR STAIR AT FRONT. ADD DORMERS AT FRONT."
#201009301975,3,2010/09/30,2011/03/17,ISSUED,9,2011/09/17,9000,9000,"RETAIL SALES",15,"RETAIL SALES",15,2,2454,57,3131,,VICENTE,ST,,,PEGGY,SMITH,7072942051,"NORCAL COMMUNICATIONS & CONSTRUCTION INC",SWEETBRIAR,DR,NAPA,CA,94558-0000,,,"INSTALLATION OF TOWER-MOUNTED AMPLIFIERS AT AN EXISTING LEGAL T-MOBILE FACILITY."
#201010012084,8,2010/10/01,2011/03/17,ISSUED,9,2011/09/17,25000,25000,OFFICE,40,OFFICE,40,2,334,1,391,,LEAVENWORTH,ST,0,,ALFONSO,WU,4152217100,"AM ONE CORP",BALBOA,ST,"SAN FRANCISCO",CA,94118-0000,,,"EXTERIOR IMPROVEMENTS  INCLUDING NEW ACCESSIBLE ENTRY DOOR AT GROUND FLOOR COMMERCIAL SPACE  MISC. PAINTING  CLOSE OFF ONE WINDOW  REPLACE WITH NEW INFILL PARTIALLY ONE WINDOW OPENING."
#201010012107,3,2010/10/01,2011/03/30,ISSUED,9,2011/09/30,15000,21000,"2 FAMILY DWELLING",2,"2 FAMILY DWELLING",2,2,4039,13,345,,MISSISSIPPI,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"INSTALL NEW ATTIC LEVEL DECK AND 2ND LEVEL BALCONY.  CONNECT NEW BALCONY AND DECK WITH SPIRAL STAIR."
#201010042203,3,2010/10/04,2011/03/17,ISSUED,9,2011/09/17,9000,9000,"RETAIL SALES",33,"RETAIL SALES",33,2,816,33,300,,GOUGH,ST,,,PEGGY,SMITH,7072942051,"NORCAL COMMUNICATIONS & CONSTRUCTION INC",SWEETBRIAR,DR,NAPA,CA,94558-0000,,,"INSTALLATION OF TOWER-MOUNTED AMPLIFIERS @ AN (E) LEGAL T-MOBILE FACILITY."
#201010042203,3,2010/10/04,2011/03/17,ISSUED,9,2011/09/17,9000,9000,"RETAIL SALES",33,"RETAIL SALES",33,2,816,66,300,,GOUGH,ST,,,PEGGY,SMITH,7072942051,"NORCAL COMMUNICATIONS & CONSTRUCTION INC",SWEETBRIAR,DR,NAPA,CA,94558-0000,,,"INSTALLATION OF TOWER-MOUNTED AMPLIFIERS @ AN (E) LEGAL T-MOBILE FACILITY."
#201010052302,3,2010/10/05,2011/03/24,ISSUED,9,2013/03/24,600000,600000,"RETAIL SALES",66,"RETAIL SALES",66,8,5431A,1,5800,,03RD,ST,,,GABRIEL,VANHOOSER,9493803900,"COLORADO STRUCTURES INC",JERONIMO,RD,IRVINE,CA,92618-0000,,,"T.I. FOR EXISTING BUILDING. SHELL ON 1ST FLOOR WITH MINOR SLAB DEMOLITION."
#201010052310,3,2010/10/05,2011/03/17,ISSUED,9,2011/09/17,9000,9000,APARTMENTS,7,APARTMENTS,7,2,6418,66,1520,,GENEVA,AV,0,,PEGGY,SMITH,7072942051,"NORCAL COMMUNICATIONS & CONSTRUCTION INC",SWEETBRIAR,DR,NAPA,CA,94558-0000,,,"INSTALL TOWER-MOUNTED AMPLIFIERS AT AN EXISTING LEGAL T-MOBILE FACILITY."
#201010052311,3,2010/10/05,2011/03/17,ISSUED,9,2011/09/17,9000,9000,APARTMENTS,8,APARTMENTS,8,2,2512,5,2550,,SLOAT,BL,0,,PEGGY,SMITH,7072942051,"NORCAL COMMUNICATIONS & CONSTRUCTION INC",SWEETBRIAR,DR,NAPA,CA,94558-0000,,,"INSTALL TOWER-MOUNTED AMPLIFIERS AT AN EXISTING LEGAL T-MOBILE FACILITY."
#201010052323,3,2010/10/05,2011/03/28,ISSUED,9,2012/03/28,29945,30000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,8,1162,2,23,,ANNAPOLIS,TR,,,MIKE,BERTNICK,7077698553,"NORTH BAY SUNSPACE INC",LAKEVILLE,ST,PETALUMA,CA,94952-0000,,,"TEARDOWN AN EXISTING DECK AND PORCH ENCLOSURE ON REAR OF HOUSE. REPLACE A NEW DECK & 4 SEASONS GREEN HOUSE WITH ELECTRICAL ON THE INTERIOR. BUILD NEW GREEN HOUSE PORTH ENCLOSURE THE SAME SIZE & FOOTPRINT AS EXISTING."
#201010153106,8,2010/10/15,2011/03/23,ISSUED,9,2012/03/23,125000,125000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,3260,11,533,,DARIEN,WY,,,MICHAEL,BRADFORD,4156950861,"BRADFORD CONSTRUCTION",BARNEVELD,,"SAN FRANCISCO",CA,94124-0000,,,"INTERIOR REMODELING TO ALL FLOORS. NEW FINISHES  CABINETRY  PLMG & LIGHTING FIXTURES. ADDITION OF REAR 2ND FLOOR BALCONY AND GROUND FLOOR DECK. MECH  ELEC  & PLMG DESIGN TO BE PART OF SEPERATE PERMIT."
#201010153144,3,2010/10/15,2011/03/10,ISSUED,9,2012/03/10,90000,90000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,8,1852,12,1538,,07TH,AV,,,TIMOTHY,LOGAN,5102369934,"TALCON BUILDERS",32ND,ST,RICHMOND,CA,94804-0000,,,"REFURBISHMENT OF (E) 69 SF ONE-STORY WING @ REAR OF (E) RESIDENCE  WITH (N) ADJACENT 29 SF ADDITION. NO EXTERIOR WORK FOR THE FRONT OF (E) RESIDENCE. INTERIOR RENOVATIONS INCLUDE RECONFIGURED KITCHEN  REMODELED (E) BATH  RECONFIGURED MASTER CLOSET & (N) MASTER BATH. ADDITION IS INFILL UNDERNEATH AN"
#201010183249,8,2010/10/18,2011/03/21,ISSUED,9,2011/09/21,15000,15000,APARTMENTS,12,APARTMENTS,12,0,1464,011B,495,,32ND,AV,,,GIANFRANCO,BALDUCCI,4155252802,"BALDUCCI BUILDERS","PO BOX 3061",,OAKLAND,CA,94609-0000,,,"REMOVE & REPLACE  EXISTING WINDOWS FACING SIDE OF GEARY BLVD ONLY  SHALL BE SAME STYLE  6 LITE & HORNS   SAME COLOR GREEN & TRIM WHITE  (25) WINDOWS."
#201010213537,3,2010/10/21,2011/03/07,ISSUED,9,2011/07/07,4000,4000,APARTMENTS,26,APARTMENTS,26,2,599,8,1840,,WASHINGTON,ST,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"BUILDING UNDER CONSTRUCTON APPROVED UNDER 200604149027. MODFICATIONS TO 6 WINDOWS INSIDE WEST LIGHT COURT ONLY AS FOLLOWS. REMOVE SPANDREL GLASS AT BOTTOM OF SASH. ENLARGE WIDTH OF WINDOW FROM 2'3 TO 3'9. HEIGHT TO REMAIN UNCHANGED."
#201010223563,3,2010/10/22,2011/03/30,ISSUED,9,2011/09/30,9000,9000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,3254,17,235,,"SANTA ANA",AV,,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"Infill an area (5'x8')above garage & combined an (e) 1/2 bath into a full bath."
#201010223603,3,2010/10/22,2011/03/24,ISSUED,9,2011/07/24,4500,12200,APARTMENTS,6,APARTMENTS,6,2,630,61,2539,,CLAY,ST,2,,OWNER,OWNER,,OWNER,OWNER,,OWNER,CA,00000-0000,,,"WORK @ UNIT# 2. REPLACE & ENLARGE (E) WOOD DECK IN REAR YARD. ADD STAIR FROM NEW DECK TO YARD. EXCAVATE UNDER DECK FOR NEW PATIO."
#201010253707,3,2010/10/25,2011/03/11,ISSUED,9,2012/03/11,18000,26000,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,1048,35,2813,,PINE,ST,,,GORDON,JANIGER,7073194947,"LONE WOLF CONSTRUCTION",MARIN,ST,VALLEJO,CA,94590-0000,,,"PITCHED ROOF OVER EXISTING REAR ADDITION WILL BE DEMOLISHED AND REPLACED WITH A DECK. EXISTING STAIRS FROM FIRST FLOOR TO REAR YARD WILL BE REMOVED  AND A NEW DECK WILL BE ADDED."
#201010263796,3,2010/10/26,2011/03/04,ISSUED,9,2011/07/04,1,1,"1 FAMILY DWELLING",1,"1 FAMILY DWELLING",1,2,2610,41,109,,ALPINE,TR,,,"ILYA ZHUCHKOV",,4157563011,"QUALITY PAINTING & CONSTRUCTION","34TH AVE",,"SAN FRANCISCO",CA,94116-0000,,,"COMPLY WITH COMPLAINT FROM SF PLANNING DEPARTMENT. STOP WORK ORDER TO REQUEST TO COMPLY WITH THE  REMOVAL OF STAIRS AT REAR YARD AND TO REMOVE ANY INCONSISTANCES WITH PERVIOUSLY APPROVED PLANS"
